symbol,fiscal_period_end,filed_date,revenue,gross_profit,currency,form_type,accession_id,cik,fiscal_year,fiscal_period,frame,revenue_concept,gross_profit_concept,derivation,source_url
TSLA,2011-03-31,2012-05-10,49030000.0,18028000.0,USD,10-Q,0001193125-12-225825,0001318605,2012,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2011-06-30,2011-08-12,58171000.0,18508000.0,USD,10-Q,0001193125-11-221497,0001318605,2011,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2011-06-30,2012-08-02,58171000.0,18508000.0,USD,10-Q,0001193125-12-332138,0001318605,2012,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2011-09-30,2011-11-14,57666000.0,17224000.0,USD,10-Q,0001193125-11-308489,0001318605,2011,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2011-09-30,2012-11-07,57666000.0,17224000.0,USD,10-Q,0001193125-12-457610,0001318605,2012,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2011-12-31,2013-03-07,97318000.0,55384000.0,USD,10-K,0001193125-13-096241,0001318605,2012,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-03-31,2012-05-10,30167000.0,10210000.0,USD,10-Q,0001193125-12-225825,0001318605,2012,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-03-31,2013-05-10,30167000.0,10210000.0,USD,10-Q,0001193125-13-212354,0001318605,2013,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-06-30,2012-08-02,26653000.0,4762000.0,USD,10-Q,0001193125-12-332138,0001318605,2012,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-06-30,2013-08-09,26653000.0,4762000.0,USD,10-Q,0001193125-13-327916,0001318605,2013,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-09-30,2012-11-07,50104000.0,-8761000.0,USD,10-Q,0001193125-12-457610,0001318605,2012,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-09-30,2013-11-08,50104000.0,-8761000.0,USD,10-Q,0001193125-13-435480,0001318605,2013,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2012-12-31,2013-03-07,306332000.0,23856000.0,USD,10-K,0001193125-13-096241,0001318605,2012,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-03-31,2013-05-10,561792000.0,96320000.0,USD,10-Q,0001193125-13-212354,0001318605,2013,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-03-31,2014-05-09,561792000.0,96320000.0,USD,10-Q,0001193125-14-192606,0001318605,2014,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-06-30,2013-08-09,405139000.0,100483000.0,USD,10-Q,0001193125-13-327916,0001318605,2013,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-06-30,2014-08-08,405139000.0,100483000.0,USD,10-Q,0001193125-14-303175,0001318605,2014,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-09-30,2013-11-08,431346000.0,102868000.0,USD,10-Q,0001193125-13-435480,0001318605,2013,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-09-30,2014-11-07,431346000.0,102868000.0,USD,10-Q,0001193125-14-403635,0001318605,2014,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2013-12-31,2014-02-26,615219000.0,156591000.0,USD,10-K,0001193125-14-069681,0001318605,2013,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-03-31,2014-05-09,620542000.0,155128000.0,USD,10-Q,0001193125-14-192606,0001318605,2014,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-03-31,2015-05-11,620542000.0,155128000.0,USD,10-Q,0001564590-15-003789,0001318605,2015,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-06-30,2014-08-08,769349000.0,212995000.0,USD,10-Q,0001193125-14-303175,0001318605,2014,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-06-30,2015-08-07,769349000.0,212995000.0,USD,10-Q,0001564590-15-006666,0001318605,2015,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-09-30,2014-11-07,851804000.0,251851000.0,USD,10-Q,0001193125-14-403635,0001318605,2014,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-09-30,2015-11-05,851804000.0,251851000.0,USD,10-Q,0001564590-15-009741,0001318605,2015,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-12-31,2015-02-26,956661000.0,261697000.0,USD,10-K,0001564590-15-001031,0001318605,2014,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2014-12-31,2016-02-24,366711000.0,176732000.0,USD,10-K,0001564590-16-013195,0001318605,2015,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-03-31,2015-05-11,939880000.0,260073000.0,USD,10-Q,0001564590-15-003789,0001318605,2015,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-03-31,2016-05-10,939880000.0,260073000.0,USD,10-Q,0001564590-16-018886,0001318605,2016,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-06-30,2015-08-07,954976000.0,213370000.0,USD,10-Q,0001564590-15-006666,0001318605,2015,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-06-30,2016-08-05,954976000.0,213370000.0,USD,10-Q,0001564590-16-023024,0001318605,2016,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-09-30,2015-11-05,936789000.0,231496000.0,USD,10-Q,0001564590-15-009741,0001318605,2015,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-09-30,2016-11-02,936789000.0,231496000.0,USD,10-Q,0001564590-16-026820,0001318605,2016,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2015-12-31,2016-02-24,1214380000.0,218564000.0,USD,10-K,0001564590-16-013195,0001318605,2015,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-03-31,2016-05-10,1147048000.0,252468000.0,USD,10-Q,0001564590-16-018886,0001318605,2016,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-03-31,2017-05-10,1147048000.0,252468000.0,USD,10-Q,0001564590-17-009968,0001318605,2017,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-06-30,2016-08-05,1270017000.0,274776000.0,USD,10-Q,0001564590-16-023024,0001318605,2016,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-06-30,2017-08-04,1270017000.0,274776000.0,USD,10-Q,0001564590-17-015705,0001318605,2017,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-09-30,2016-11-02,2298436000.0,636735000.0,USD,10-Q,0001564590-16-026820,0001318605,2016,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-09-30,2017-11-03,2298436000.0,636735000.0,USD,10-Q,0001564590-17-021343,0001318605,2017,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2016-12-31,2017-03-01,2284631000.0,435278000.0,USD,10-K,0001564590-17-003118,0001318605,2016,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-03-31,2017-05-10,2696270000.0,667946000.0,USD,10-Q,0001564590-17-009968,0001318605,2017,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-03-31,2018-05-07,2696270000.0,667946000.0,USD,10-Q,0001564590-18-011086,0001318605,2018,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-06-30,2017-08-04,2789557000.0,666615000.0,USD,10-Q,0001564590-17-015705,0001318605,2017,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-06-30,2018-08-06,2789557000.0,666615000.0,USD,10-Q,0001564590-18-019254,0001318605,2018,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-09-30,2017-11-03,2984675000.0,449140000.0,USD,10-Q,0001564590-17-021343,0001318605,2017,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-09-30,2018-11-02,2984675000.0,449140000.0,USD,10-Q,0001564590-18-026353,0001318605,2018,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-12-31,2018-02-23,3288249000.0,438786000.0,USD,10-K,0001564590-18-002956,0001318605,2017,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2017-12-31,2019-02-19,3288249000.0,-376634000.0,USD,10-K,0001564590-19-003165,0001318605,2018,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-03-31,2018-05-07,3408751000.0,456526000.0,USD,10-Q,0001564590-18-011086,0001318605,2018,Q1,CY2018Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-03-31,2019-04-29,3408751000.0,456526000.0,USD,10-Q,0001564590-19-013462,0001318605,2019,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-06-30,2018-08-06,4002231000.0,618930000.0,USD,10-Q,0001564590-18-019254,0001318605,2018,Q2,CY2018Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-06-30,2019-07-29,4002231000.0,618930000.0,USD,10-Q,0001564590-19-026445,0001318605,2019,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-09-30,2018-11-02,6824413000.0,1523665000.0,USD,10-Q,0001564590-18-026353,0001318605,2018,Q3,CY2018Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-09-30,2019-10-29,6824000000.0,1524000000.0,USD,10-Q,0001564590-19-038256,0001318605,2019,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-12-31,2019-02-19,12990766000.0,1442900000.0,USD,10-K,0001564590-19-003165,0001318605,2018,Q4,CY2018,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-12-31,2020-02-13,4266860000.0,1364211000.0,USD,10-K,0001564590-20-004475,0001318605,2019,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2018-12-31,2021-02-08,669000000.0,-522000000.0,USD,10-K,0001564590-21-004599,0001318605,2020,Q4,CY2018,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-03-31,2019-04-29,4541464000.0,565743000.0,USD,10-Q,0001564590-19-013462,0001318605,2019,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-03-31,2020-04-30,4541000000.0,566000000.0,USD,10-Q,0001564590-20-019931,0001318605,2020,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-06-30,2019-07-29,6349676000.0,921046000.0,USD,10-Q,0001564590-19-026445,0001318605,2019,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-06-30,2020-07-28,6350000000.0,921000000.0,USD,10-Q,0001564590-20-033670,0001318605,2020,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-09-30,2019-10-29,6303000000.0,1191000000.0,USD,10-Q,0001564590-19-038256,0001318605,2019,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-09-30,2020-10-26,6303000000.0,1191000000.0,USD,10-Q,0001564590-20-047486,0001318605,2020,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-12-31,2020-02-13,7383860000.0,1391211000.0,USD,10-K,0001564590-20-004475,0001318605,2019,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2019-12-31,2021-02-08,3786000000.0,-495000000.0,USD,10-K,0001564590-21-004599,0001318605,2020,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-03-31,2020-04-30,5985000000.0,1234000000.0,USD,10-Q,0001564590-20-019931,0001318605,2020,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-03-31,2021-04-28,5985000000.0,1234000000.0,USD,10-Q,0000950170-21-000046,0001318605,2021,Q1,CY2020Q1,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-06-30,2020-07-28,6036000000.0,1267000000.0,USD,10-Q,0001564590-20-033670,0001318605,2020,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-06-30,2021-07-27,6036000000.0,1267000000.0,USD,10-Q,0000950170-21-000524,0001318605,2021,Q2,CY2020Q2,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-09-30,2020-10-26,8771000000.0,2063000000.0,USD,10-Q,0001564590-20-047486,0001318605,2020,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-09-30,2021-10-25,8771000000.0,2063000000.0,USD,10-Q,0000950170-21-002253,0001318605,2021,Q3,CY2020Q3,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2020-12-31,2021-02-08,10744000000.0,2066000000.0,USD,10-K,0001564590-21-004599,0001318605,2020,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-03-31,2021-04-28,10389000000.0,2215000000.0,USD,10-Q,0000950170-21-000046,0001318605,2021,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-03-31,2022-04-25,10389000000.0,2215000000.0,USD,10-Q,0000950170-22-006034,0001318605,2022,Q1,CY2021Q1,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-06-30,2021-07-27,11958000000.0,2884000000.0,USD,10-Q,0000950170-21-000524,0001318605,2021,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-06-30,2022-07-25,11958000000.0,2884000000.0,USD,10-Q,0000950170-22-012936,0001318605,2022,Q2,CY2021Q2,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-09-30,2021-10-25,13757000000.0,3660000000.0,USD,10-Q,0000950170-21-002253,0001318605,2021,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-09-30,2022-10-24,13757000000.0,3660000000.0,USD,10-Q,0000950170-22-019867,0001318605,2022,Q3,CY2021Q3,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2021-12-31,2022-02-07,17719000000.0,4847000000.0,USD,10-K,0000950170-22-000796,0001318605,2021,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-03-31,2022-04-25,18756000000.0,5460000000.0,USD,10-Q,0000950170-22-006034,0001318605,2022,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-03-31,2023-04-24,18756000000.0,5460000000.0,USD,10-Q,0000950170-23-013890,0001318605,2023,Q1,CY2022Q1,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-06-30,2022-07-25,16934000000.0,4234000000.0,USD,10-Q,0000950170-22-012936,0001318605,2022,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-06-30,2023-07-24,16934000000.0,4234000000.0,USD,10-Q,0000950170-23-033872,0001318605,2023,Q2,CY2022Q2,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-09-30,2022-10-24,21454000000.0,5382000000.0,USD,10-Q,0000950170-22-019867,0001318605,2022,Q3,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-09-30,2023-10-23,21454000000.0,5382000000.0,USD,10-Q,0001628280-23-034847,0001318605,2023,Q3,CY2022Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-12-31,2023-01-31,24318000000.0,5777000000.0,USD,10-K,0000950170-23-001409,0001318605,2022,Q4,,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-12-31,2024-01-29,9856000000.0,7631000000.0,USD,10-K,0001628280-24-002390,0001318605,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2022-12-31,2025-01-30,9479000000.0,7582000000.0,USD,10-K,0001628280-25-003063,0001318605,2024,Q4,CY2022,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-03-31,2023-04-24,23329000000.0,4511000000.0,USD,10-Q,0000950170-23-013890,0001318605,2023,Q1,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-03-31,2024-04-24,23329000000.0,4511000000.0,USD,10-Q,0001628280-24-017503,0001318605,2024,Q1,CY2023Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-06-30,2023-07-24,24927000000.0,4533000000.0,USD,10-Q,0000950170-23-033872,0001318605,2023,Q2,,Revenues,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-06-30,2024-07-24,24927000000.0,4533000000.0,USD,10-Q,0001628280-24-032662,0001318605,2024,Q2,CY2023Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-09-30,2023-10-23,23350000000.0,4178000000.0,USD,10-Q,0001628280-23-034847,0001318605,2023,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-09-30,2024-10-24,23350000000.0,4178000000.0,USD,10-Q,0001628280-24-043486,0001318605,2024,Q3,CY2023Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-12-31,2024-01-29,25167000000.0,4438000000.0,USD,10-K,0001628280-24-002390,0001318605,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-12-31,2025-01-30,24790000000.0,4389000000.0,USD,10-K,0001628280-25-003063,0001318605,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2023-12-31,2026-01-29,26847000000.0,5575000000.0,USD,10-K,0001628280-26-003952,0001318605,2025,Q4,CY2023,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-03-31,2024-04-24,21301000000.0,3696000000.0,USD,10-Q,0001628280-24-017503,0001318605,2024,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-03-31,2025-04-23,21301000000.0,3696000000.0,USD,10-Q,0001628280-25-018911,0001318605,2025,Q1,CY2024Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-06-30,2024-07-24,25500000000.0,4578000000.0,USD,10-Q,0001628280-24-032662,0001318605,2024,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-06-30,2025-07-24,25500000000.0,4578000000.0,USD,10-Q,0001628280-25-035806,0001318605,2025,Q2,CY2024Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-09-30,2024-10-24,25182000000.0,4997000000.0,USD,10-Q,0001628280-24-043486,0001318605,2024,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-09-30,2025-10-23,25182000000.0,4997000000.0,USD,10-Q,0001628280-25-045968,0001318605,2025,Q3,CY2024Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-12-31,2025-01-30,25707000000.0,4179000000.0,USD,10-K,0001628280-25-003063,0001318605,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2024-12-31,2026-01-29,27764000000.0,5365000000.0,USD,10-K,0001628280-26-003952,0001318605,2025,Q4,CY2024,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2025-03-31,2025-04-23,19335000000.0,3153000000.0,USD,10-Q,0001628280-25-018911,0001318605,2025,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2025-03-31,2026-04-23,19335000000.0,3153000000.0,USD,10-Q,0001628280-26-026673,0001318605,2026,Q1,CY2025Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2025-06-30,2025-07-24,22496000000.0,3878000000.0,USD,10-Q,0001628280-25-035806,0001318605,2025,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2025-06-30,2026-07-23,22496000000.0,3878000000.0,USD,10-Q,0001628280-26-049270,0001318605,2026,Q2,CY2025Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
TSLA,2025-09-30,2025-10-23,28095000000.0,5054000000.0,USD,10-Q,0001628280-25-045968,0001318605,2025,Q3,CY2025Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json
