date,volume,session_status,secondary_status,secondary_open_return_difference,open_research_eligible
2024-04-15,40523000.000000000000,traded,common,0.000000000000,True
2024-04-16,44261500.000000000000,traded,common,0.000000033130,True
2024-04-17,59058900.000000000000,traded,common,0.000000071417,True
2024-04-18,81339900.000000000000,traded,common,0.000000004376,True
2024-04-19,40947000.000000000000,traded,common,0.000000022182,True
2024-04-22,63085800.000000000000,traded,common,0.000000040433,True
2024-04-23,84401294.000000000000,traded,common,0.000000010025,True
2024-04-24,59492800.000000000000,traded,common,0.000000028877,True
2024-04-25,33336200.000000000000,traded,common,0.000000000000,True
2024-04-26,110782700.000000000000,traded,common,0.000000022565,True
2024-04-29,90955127.000000000000,traded,common,0.000000003421,True
2024-04-30,78847875.000000000000,traded,common,0.000000053515,True
2024-05-06,38070110.000000000000,traded,common,0.000000022727,True
2024-05-07,29849015.000000000000,traded,common,0.000000011859,True
2024-05-08,60036151.000000000000,traded,common,0.000000000000,True
2024-05-09,40283200.000000000000,traded,common,0.000000037710,True
2024-05-10,60181100.000000000000,traded,common,0.000000045977,True
2024-05-13,57173649.000000000000,traded,common,0.000000003563,True
2024-05-14,26287248.000000000000,traded,common,0.000000000000,True
2024-05-15,34923000.000000000000,traded,common,0.000000000000,True
2024-05-16,25383510.000000000000,traded,common,0.000000000000,True
2024-05-17,64739400.000000000000,traded,common,0.000000003537,True
2024-05-20,33422989.000000000000,traded,common,0.000000062658,True
2024-05-21,33914700.000000000000,traded,common,0.000000044982,True
2024-05-22,37109591.000000000000,traded,common,0.000000003389,True
2024-05-23,21880322.000000000000,traded,common,0.000000032883,True
2024-05-24,32798000.000000000000,traded,common,0.000000027845,True
2024-05-27,35905969.000000000000,traded,common,0.000000014959,True
2024-05-28,31404800.000000000000,traded,common,0.000000020010,True
2024-05-29,29505370.000000000000,traded,common,0.000000011394,True
2024-05-30,35428000.000000000000,traded,common,0.000000003344,True
2024-05-31,23459500.000000000000,traded,common,0.000000024782,True
2024-06-03,34184533.000000000000,traded,common,0.000000000000,True
2024-06-04,23088500.000000000000,traded,common,0.000000044685,True
2024-06-05,38191200.000000000000,traded,common,0.000000045262,True
2024-06-06,51885600.000000000000,traded,common,0.000000010312,True
2024-06-07,33396977.000000000000,traded,common,0.000000037090,True
2024-06-11,47486100.000000000000,traded,common,0.000000011700,True
2024-06-12,31147900.000000000000,traded,common,0.000000001393,True
2024-06-13,40537100.000000000000,traded,common,0.000000010328,True
2024-06-14,22822115.000000000000,traded,common,0.000000023400,True
2024-06-17,37584100.000000000000,traded,common,0.000000000000,True
2024-06-18,34635600.000000000000,traded,common,0.000000009967,True
2024-06-19,36384800.000000000000,traded,common,0.000000049721,True
2024-06-20,34316100.000000000000,traded,common,0.000000003567,True
2024-06-21,41568400.000000000000,traded,common,0.000000000000,True
2024-06-24,44984300.000000000000,traded,common,0.000000034266,True
2024-06-25,35348300.000000000000,traded,common,0.000000010410,True
2024-06-26,51249500.000000000000,traded,common,0.000000019119,True
2024-06-27,55114423.000000000000,traded,common,0.000000050244,True
2024-06-28,57714200.000000000000,traded,common,0.000000049947,True
2024-07-01,54358652.000000000000,traded,common,0.000000012119,True
2024-07-02,56406900.000000000000,traded,common,0.000000002007,True
2024-07-03,37698700.000000000000,traded,common,0.000000003418,True
2024-07-04,23217000.000000000000,traded,common,0.000000022097,True
2024-07-05,60381400.000000000000,traded,common,0.000000045720,True
2024-07-08,47504800.000000000000,traded,common,0.000000015442,True
2024-07-09,65836500.000000000000,traded,common,0.000000075426,True
2024-07-10,86093077.000000000000,traded,common,0.000000008140,True
2024-07-11,31196995.000000000000,traded,common,0.000000023255,True
2024-07-12,75524318.000000000000,traded,common,0.000000034602,True
2024-07-15,63711557.000000000000,traded,common,0.000000038125,True
2024-07-16,25899909.000000000000,traded,common,0.000000026425,True
2024-07-17,32549631.000000000000,traded,common,0.000000037936,True
2024-07-18,41042800.000000000000,traded,common,0.000000011787,True
2024-07-19,29398600.000000000000,traded,common,0.000000000000,True
2024-07-22,59323100.000000000000,traded,common,0.000000022800,True
2024-07-23,22932700.000000000000,traded,common,0.000000062327,True
2024-07-24,26893658.000000000000,traded,common,0.000000024679,True
2024-07-25,55578800.000000000000,traded,common,0.000000019589,True
2024-07-26,33857238.000000000000,traded,common,0.000000019649,True
2024-07-29,25007300.000000000000,traded,common,0.000000035784,True
2024-07-30,28090616.000000000000,traded,common,0.000000035839,True
2024-07-31,113878767.000000000000,traded,common,0.000000012441,True
2024-08-01,24498973.000000000000,traded,common,0.000000021580,True
2024-08-02,28077922.000000000000,traded,common,0.000000039057,True
2024-08-05,23054074.000000000000,traded,common,0.000000071006,True
2024-08-06,46141900.000000000000,traded,common,0.000000062233,True
2024-08-07,31694404.000000000000,traded,common,0.000000012236,True
2024-08-08,23743000.000000000000,traded,common,0.000000059803,True
2024-08-09,95377417.000000000000,traded,common,0.000000032448,True
2024-08-12,118377200.000000000000,traded,common,0.000000012441,True
2024-08-13,22320600.000000000000,traded,common,0.000000048609,True
2024-08-14,11612389.000000000000,traded,common,0.000000055479,True
2024-08-15,25678800.000000000000,traded,common,0.000000058947,True
2024-08-16,13235200.000000000000,traded,common,0.000000027425,True
2024-08-19,22262200.000000000000,traded,common,0.000000035557,True
2024-08-20,20952700.000000000000,traded,common,0.000000007583,True
2024-08-21,17344200.000000000000,traded,common,0.000000039790,True
2024-08-22,13238639.000000000000,traded,common,0.000000032150,True
2024-08-23,26668858.000000000000,traded,common,0.000000039501,True
2024-08-26,10653700.000000000000,traded,common,0.000000016182,True
2024-08-27,15094700.000000000000,traded,common,0.000000019852,True
2024-08-28,47158717.000000000000,traded,common,0.000000071999,True
2024-08-29,42881870.000000000000,traded,common,0.000000003554,True
2024-08-30,30782500.000000000000,traded,common,0.000000030660,True
2024-09-02,39968938.000000000000,traded,common,0.000000003752,True
2024-09-03,47653037.000000000000,traded,common,0.000000020145,True
2024-09-04,39560955.000000000000,traded,common,0.000000043801,True
2024-09-05,49771218.000000000000,traded,common,0.000000000000,True
2024-09-06,41736300.000000000000,traded,common,0.000000016456,True
2024-09-09,31286098.000000000000,traded,common,0.000000007563,True
2024-09-10,51997553.000000000000,traded,common,0.000000042258,True
2024-09-11,86385358.000000000000,traded,common,0.000000020734,True
2024-09-12,32022802.000000000000,traded,common,0.000000036070,True
2024-09-13,41419455.000000000000,traded,common,0.000000042476,True
2024-09-18,123300919.000000000000,traded,common,0.000000024950,True
2024-09-19,45675529.000000000000,traded,common,0.000000005356,True
2024-09-20,121983300.000000000000,traded,common,0.000000003940,True
2024-09-23,61888921.000000000000,traded,common,0.000000054789,True
2024-09-24,282786230.000000000000,traded,common,0.000000064900,True
2024-09-25,141508700.000000000000,traded,common,0.000000000459,True
2024-09-26,148172900.000000000000,traded,common,0.000000003683,True
2024-09-27,70175294.000000000000,traded,common,0.000000024949,True
2024-09-30,378756975.000000000000,traded,common,0.000000042308,True
2024-10-08,418481623.000000000000,traded,common,0.000000053261,True
2024-10-09,208345097.000000000000,traded,common,0.000000011494,True
2024-10-10,170911936.000000000000,traded,common,0.000000007975,True
2024-10-11,168607148.000000000000,traded,common,0.000000014565,True
2024-10-14,67007429.000000000000,traded,common,0.000000012376,True
2024-10-15,95668574.000000000000,traded,common,0.000000016347,True
2024-10-16,92234511.000000000000,traded,common,0.000000045149,True
2024-10-17,87445435.000000000000,traded,common,0.000000004799,True
2024-10-18,94616615.000000000000,traded,common,0.000000022073,True
2024-10-21,61459375.000000000000,traded,common,0.000000040026,True
2024-10-22,40497500.000000000000,traded,common,0.000000002715,True
2024-10-23,56123400.000000000000,traded,common,0.000000008289,True
2024-10-24,32610886.000000000000,traded,common,0.000000000000,True
2024-10-25,39116413.000000000000,traded,common,0.000000031064,True
2024-10-28,43458700.000000000000,traded,common,0.000000019273,True
2024-10-29,64357900.000000000000,traded,common,0.000000014715,True
2024-10-30,73839723.000000000000,traded,common,0.000000016622,True
2024-10-31,74522400.000000000000,traded,common,0.000000042318,True
2024-11-01,47356695.000000000000,traded,common,0.000000012041,True
2024-11-04,35667640.000000000000,traded,common,0.000000004709,True
2024-11-05,50072274.000000000000,traded,common,0.000000058226,True
2024-11-06,88861689.000000000000,traded,common,0.000000024578,True
2024-11-07,121943487.000000000000,traded,common,0.000000012000,True
2024-11-08,60694424.000000000000,traded,common,0.000000024484,True
2024-11-11,45152400.000000000000,traded,common,0.000000050526,True
2024-11-12,64040000.000000000000,traded,common,0.000000030906,True
2024-11-13,58530400.000000000000,traded,common,0.000000006944,True
2024-11-14,41839500.000000000000,traded,common,0.000000047074,True
2024-11-15,43108000.000000000000,traded,common,0.000000023617,True
2024-11-18,82547600.000000000000,traded,common,0.000000019351,True
2024-11-19,44900998.000000000000,traded,common,0.000000010651,True
2024-11-20,25810577.000000000000,traded,common,0.000000015591,True
2024-11-21,47730600.000000000000,traded,common,0.000000031320,True
2024-11-22,56379000.000000000000,traded,common,0.000000019043,True
2024-11-25,47859500.000000000000,traded,common,0.000000013017,True
2024-11-26,50485116.000000000000,traded,common,0.000000023160,True
2024-11-27,35021445.000000000000,traded,common,0.000000039336,True
2024-11-28,61483546.000000000000,traded,common,0.000000044329,True
2024-11-29,40334982.000000000000,traded,common,0.000000070222,True
2024-12-02,31836900.000000000000,traded,common,0.000000012437,True
2024-12-03,44988484.000000000000,traded,common,0.000000050759,True
2024-12-04,54803400.000000000000,traded,common,0.000000010954,True
2024-12-05,26897600.000000000000,traded,common,0.000000015453,True
2024-12-06,330523462.000000000000,traded,common,0.000000068778,True
2024-12-09,281403300.000000000000,traded,common,0.000000058868,True
2024-12-10,121216900.000000000000,traded,common,0.000000002466,True
2024-12-11,69854600.000000000000,traded,common,0.000000001093,True
2024-12-12,37853155.000000000000,traded,common,0.000000011677,True
2024-12-13,520127400.000000000000,traded,common,0.000000037234,True
2024-12-16,95979000.000000000000,traded,common,0.000000001542,True
2024-12-17,125510400.000000000000,traded,common,0.000000030748,True
2024-12-18,130518400.000000000000,traded,common,0.000000049261,True
2024-12-19,119140200.000000000000,traded,common,0.000000015393,True
2024-12-20,98859500.000000000000,traded,common,0.000000044330,True
2024-12-23,67594200.000000000000,traded,common,0.000000046154,True
2024-12-24,83707633.000000000000,traded,common,0.000000050244,True
2024-12-25,62564208.000000000000,traded,common,0.000000026374,True
2024-12-26,59402159.000000000000,traded,common,0.000000003519,True
2024-12-27,93747458.000000000000,traded,common,0.000000003493,True
2024-12-30,340678763.000000000000,traded,common,0.000000015355,True
2024-12-31,165720505.000000000000,traded,common,0.000000004586,True
2025-01-02,154249400.000000000000,traded,common,0.000000030159,True
2025-01-03,204610601.000000000000,traded,common,0.000000002003,True
2025-01-06,308288701.000000000000,traded,common,0.000000027521,True
2025-01-07,86759300.000000000000,traded,common,0.000000034869,True
2025-01-08,133955800.000000000000,traded,common,0.000000034817,True
2025-01-09,114040060.000000000000,traded,common,0.000000038316,True
2025-01-10,258166450.000000000000,traded,common,0.000000020540,True
2025-01-13,83340440.000000000000,traded,common,0.000000005231,True
2025-01-14,60621050.000000000000,traded,common,0.000000023420,True
2025-01-15,89167700.000000000000,traded,common,0.000000014877,True
2025-01-16,62311900.000000000000,traded,common,0.000000051673,True
2025-01-17,32069400.000000000000,traded,common,0.000000043086,True
2025-01-20,62345318.000000000000,traded,common,0.000000000000,True
2025-01-21,91400640.000000000000,traded,common,0.000000003604,True
2025-01-22,66410600.000000000000,traded,common,0.000000031794,True
2025-01-23,133782900.000000000000,traded,common,0.000000007053,True
2025-01-24,64283200.000000000000,traded,common,0.000000064597,True
2025-01-27,44715382.000000000000,traded,common,0.000000023439,True
2025-02-05,84510852.000000000000,traded,common,0.000000030558,True
2025-02-06,77772200.000000000000,traded,common,0.000000017287,True
2025-02-07,107445948.000000000000,traded,common,0.000000035611,True
2025-02-10,43184100.000000000000,traded,common,0.000000008630,True
2025-02-11,79173100.000000000000,traded,common,0.000000031547,True
2025-02-12,84369100.000000000000,traded,common,0.000000051303,True
2025-02-13,58358436.000000000000,traded,common,0.000000035241,True
2025-02-14,54554200.000000000000,traded,common,0.000000015845,True
2025-02-17,57784432.000000000000,traded,common,0.000000054631,True
2025-02-18,100048300.000000000000,traded,common,0.000000003447,True
2025-02-19,50607200.000000000000,traded,common,0.000000074168,True
2025-02-20,75089900.000000000000,traded,common,0.000000003763,True
2025-02-21,222252600.000000000000,traded,common,0.000000015856,True
2025-02-24,206559863.000000000000,traded,common,0.000000012189,True
2025-02-25,79102300.000000000000,traded,common,0.000000039540,True
2025-02-26,78973800.000000000000,traded,common,0.000000008988,True
2025-02-27,110933410.000000000000,traded,common,0.000000005616,True
2025-02-28,67770612.000000000000,traded,common,0.000000044601,True
2025-03-03,79547008.000000000000,traded,common,0.000000023085,True
2025-03-04,33913200.000000000000,traded,common,0.000000031609,True
2025-03-05,41737200.000000000000,traded,common,0.000000035557,True
2025-03-06,56741400.000000000000,traded,common,0.000000058942,True
2025-03-07,119162800.000000000000,traded,common,0.000000019469,True
2025-03-10,135385900.000000000000,traded,common,0.000000039057,True
2025-03-11,92016900.000000000000,traded,common,0.000000035347,True
2025-03-12,51349500.000000000000,traded,common,0.000000007208,True
2025-03-13,145315100.000000000000,traded,common,0.000000038585,True
2025-03-14,155523500.000000000000,traded,common,0.000000011996,True
2025-03-17,78272700.000000000000,traded,common,0.000000061661,True
2025-03-18,60829900.000000000000,traded,common,0.000000031181,True
2025-03-19,56716300.000000000000,traded,common,0.000000003571,True
2025-03-20,172662534.000000000000,traded,common,0.000000003598,True
2025-03-21,149088613.000000000000,traded,common,0.000000022595,True
2025-03-24,73718896.000000000000,traded,common,0.000000069278,True
2025-03-25,64292300.000000000000,traded,common,0.000000003422,True
2025-03-26,105116057.000000000000,traded,common,0.000000006793,True
2025-03-27,74010054.000000000000,traded,common,0.000000037713,True
2025-03-28,78162248.000000000000,traded,common,0.000000034440,True
2025-03-31,141731900.000000000000,traded,common,0.000000022302,True
2025-04-01,47763668.000000000000,traded,common,0.000000022534,True
2025-04-02,54651500.000000000000,traded,common,0.000000007149,True
2025-04-03,58974759.000000000000,traded,common,0.000000019043,True
2025-04-07,318480084.000000000000,traded,common,0.000000051759,True
2025-04-08,143479919.000000000000,traded,common,0.000000068268,True
2025-04-09,203814480.000000000000,traded,common,0.000000025878,True
2025-04-10,125092604.000000000000,traded,common,0.000000025242,True
2025-04-11,104375800.000000000000,traded,common,0.000000019689,True
2025-04-14,89627300.000000000000,traded,common,0.000000051673,True
2025-04-15,91023600.000000000000,traded,common,0.000000078589,True
2025-04-16,61703856.000000000000,traded,common,0.000000003473,True
2025-04-17,54685885.000000000000,traded,common,0.000000015885,True
2025-04-18,60642834.000000000000,traded,common,0.000000000000,True
2025-04-21,43062858.000000000000,traded,common,0.000000050939,True
2025-04-22,43178200.000000000000,traded,common,0.000000050634,True
2025-04-23,112211300.000000000000,traded,common,0.000000066752,True
2025-04-24,71383200.000000000000,traded,common,0.000000031163,True
2025-04-25,43633200.000000000000,traded,common,0.000000031445,True
2025-04-28,68735893.000000000000,traded,common,0.000000034892,True
2025-04-29,41801374.000000000000,traded,common,0.000000019273,True
2025-04-30,55991900.000000000000,traded,common,0.000000000000,True
2025-05-06,138270940.000000000000,traded,common,0.000000011973,True
2025-05-07,83779240.000000000000,traded,common,0.000000058287,True
2025-05-08,113652562.000000000000,traded,common,0.000000050920,True
2025-05-09,56471100.000000000000,traded,common,0.000000012071,True
2025-05-12,60885200.000000000000,traded,common,0.000000038352,True
2025-05-13,158039250.000000000000,traded,common,0.000000003472,True
2025-05-14,96946550.000000000000,traded,common,0.000000012094,True
2025-05-15,105927900.000000000000,traded,common,0.000000003470,True
2025-05-16,78829800.000000000000,traded,common,0.000000003445,True
2025-05-19,34733628.000000000000,traded,common,0.000000003470,True
2025-05-20,77490928.000000000000,traded,common,0.000000022464,True
2025-05-21,130016328.000000000000,traded,common,0.000000068559,True
2025-05-22,42145483.000000000000,traded,common,0.000000007283,True
2025-05-23,88483587.000000000000,traded,common,0.005087171777,True
2025-05-26,67545042.000000000000,traded,common,0.005024422299,True
2025-05-27,71009040.000000000000,traded,common,0.000000022494,True
2025-05-28,51448423.000000000000,traded,common,0.000000069027,True
2025-05-29,78384920.000000000000,traded,common,0.000000015610,True
2025-05-30,54926054.000000000000,traded,common,0.000000015541,True
2025-06-03,51866200.000000000000,traded,common,0.000000018968,True
2025-06-04,40410130.000000000000,traded,common,0.000000018912,True
2025-06-05,61113653.000000000000,traded,common,0.000000031020,True
2025-06-06,62179100.000000000000,traded,common,0.000000030748,True
2025-06-09,65942515.000000000000,traded,common,0.000000034366,True
2025-06-10,62373251.000000000000,traded,common,0.000000018893,True
2025-06-11,74665761.000000000000,traded,common,0.000000068559,True
2025-06-12,36220000.000000000000,traded,common,0.000000037821,True
2025-06-13,37838900.000000000000,traded,common,0.000000000000,True
2025-06-16,64770200.000000000000,traded,common,0.000000030614,True
2025-06-17,58126500.000000000000,traded,common,0.000000068559,True
2025-06-18,55045115.000000000000,traded,common,0.000000034179,True
2025-06-19,53410400.000000000000,traded,common,0.000000034229,True
2025-06-20,106845000.000000000000,traded,common,0.000000011627,True
2025-06-23,70834700.000000000000,traded,common,0.000000038009,True
2025-06-24,53955600.000000000000,traded,common,0.000000030846,True
2025-06-25,66289754.000000000000,traded,common,0.000000015288,True
2025-06-26,52568754.000000000000,traded,common,0.000000075345,True
2025-06-27,94351000.000000000000,traded,common,0.000000015296,True
2025-06-30,46063845.000000000000,traded,common,0.000000021970,True
2025-07-01,37591145.000000000000,traded,common,0.000000018727,True
2025-07-02,69319465.000000000000,traded,common,0.000000045832,True
2025-07-03,41320400.000000000000,traded,common,0.000000040771,True
2025-07-04,48303600.000000000000,traded,common,0.000000018439,True
2025-07-07,80082487.000000000000,traded,common,0.000000063648,True
2025-07-08,37002187.000000000000,traded,common,0.000000055153,True
2025-07-09,62783397.000000000000,traded,common,0.000000018228,True
2025-07-10,153510100.000000000000,traded,common,0.000000014948,True
2025-07-11,339541161.000000000000,traded,common,0.000000026495,True
2025-07-14,68936761.000000000000,traded,common,0.000000021398,True
2025-07-15,91448200.000000000000,traded,common,0.000000039785,True
2025-07-16,69661750.000000000000,traded,common,0.000000009821,True
2025-07-17,35082100.000000000000,traded,common,0.000000003344,True
2025-07-18,35032300.000000000000,traded,common,0.000000033193,True
2025-07-21,80534700.000000000000,traded,common,0.000000044982,True
2025-07-22,124321300.000000000000,traded,common,0.000000022830,True
2025-07-23,157798610.000000000000,traded,common,0.000000012034,True
2025-07-24,165686761.000000000000,traded,common,0.000000007463,True
2025-07-25,85661139.000000000000,traded,common,0.000000003402,True
2025-07-28,109909600.000000000000,traded,common,0.000000025339,True
2025-07-29,102428500.000000000000,traded,common,0.000000024469,True
2025-07-30,49414700.000000000000,traded,common,0.000000000000,True
2025-07-31,122145100.000000000000,traded,common,0.000000050634,True
2025-08-01,45214350.000000000000,traded,common,0.000000030942,True
2025-08-04,86174700.000000000000,traded,common,0.000000014849,True
2025-08-05,56684565.000000000000,traded,common,0.000000044738,True
2025-08-06,77165180.000000000000,traded,common,0.000000061686,True
2025-08-07,44900500.000000000000,traded,common,0.000000011436,True
2025-08-08,89411959.000000000000,traded,common,0.000000032436,True
2025-08-11,46741488.000000000000,traded,common,0.000000003382,True
2025-08-12,72452800.000000000000,traded,common,0.000000046743,True
2025-08-13,148582558.000000000000,traded,common,0.000000003206,True
2025-08-14,94973246.000000000000,traded,common,0.000000020923,True
2025-08-15,118997116.000000000000,traded,common,0.000000009817,True
2025-08-18,159217336.000000000000,traded,common,0.000000029429,True
2025-08-19,75336624.000000000000,traded,common,0.000000061796,True
2025-08-20,129316516.000000000000,traded,common,0.000000050839,True
2025-08-21,45542450.000000000000,traded,common,0.000000057730,True
2025-08-22,126802200.000000000000,traded,common,0.000000044112,True
2025-08-25,111229205.000000000000,traded,common,0.000000017837,True
2025-08-26,42306775.000000000000,traded,common,0.000000011122,True
2025-08-27,103206300.000000000000,traded,common,0.000000032205,True
2025-08-28,77649200.000000000000,traded,common,0.000000033555,True
2025-08-29,88114162.000000000000,traded,common,0.000000000000,True
2025-09-01,74053900.000000000000,traded,common,0.000000014794,True
2025-09-02,82365362.000000000000,traded,common,0.000000054016,True
2025-09-03,41184168.000000000000,traded,common,0.000000054473,True
2025-09-04,101211594.000000000000,traded,common,0.000000008184,True
2025-09-05,39883000.000000000000,traded,common,0.000000051203,True
2025-09-08,71099800.000000000000,traded,common,0.000000003458,True
2025-09-09,71094276.000000000000,traded,common,0.000000006868,True
2025-09-10,59443124.000000000000,traded,common,0.000000050730,True
2025-09-11,115420800.000000000000,traded,common,0.000000003206,True
2025-09-12,54616600.000000000000,traded,common,0.000000029588,True
2025-09-15,68143700.000000000000,traded,common,0.000000021306,True
2025-09-16,77566400.000000000000,traded,common,0.000000018107,True
2025-09-17,65001600.000000000000,traded,common,0.000000014679,True
2025-09-18,125795400.000000000000,traded,common,0.000000003434,True
2025-09-19,98197177.000000000000,traded,common,0.000000051969,True
2025-09-22,93128365.000000000000,traded,common,0.000000030081,True
2025-09-23,117186078.000000000000,traded,common,0.000000029825,True
2025-09-24,79509200.000000000000,traded,common,0.000000048397,True
2025-09-25,57233100.000000000000,traded,common,0.000000036664,True
2025-09-26,39195300.000000000000,traded,common,0.000000011633,True
2025-09-29,67398258.000000000000,traded,common,0.000000015041,True
2025-09-30,42453900.000000000000,traded,common,0.000000006643,True
2025-10-09,76148800.000000000000,traded,common,0.000000018159,True
2025-10-10,97161900.000000000000,traded,common,0.000000014867,True
2025-10-13,201119100.000000000000,traded,common,0.000000003389,True
2025-10-14,189675300.000000000000,traded,common,0.000000039614,True
2025-10-15,83103500.000000000000,traded,common,0.000000023085,True
2025-10-16,128867053.000000000000,traded,common,0.000000003250,True
2025-10-17,167325883.000000000000,traded,common,0.000000043485,True
2025-10-20,101743902.000000000000,traded,common,0.000000057267,True
2025-10-21,236144200.000000000000,traded,common,0.000000031839,True
2025-10-22,111420400.000000000000,traded,common,0.000000036841,True
2025-10-23,85542400.000000000000,traded,common,0.000000003558,True
2025-10-24,158461900.000000000000,traded,common,0.000714803348,True
2025-10-27,106814600.000000000000,traded,common,0.000705633601,True
2025-10-28,86542600.000000000000,traded,common,0.000000030081,True
2025-10-29,130250842.000000000000,traded,common,0.000000029825,True
2025-10-30,55091200.000000000000,traded,common,0.000000051672,True
2025-10-31,50972500.000000000000,traded,common,0.000000003462,True
2025-11-03,126829940.000000000000,traded,common,0.000000018473,True
2025-11-04,119566262.000000000000,traded,common,0.000000006831,True
2025-11-05,341091645.000000000000,traded,common,0.000000018280,True
2025-11-06,134809778.000000000000,traded,common,0.000000006596,True
2025-11-07,80945724.000000000000,traded,common,0.000000014839,True
2025-11-10,87682687.000000000000,traded,common,0.000000047627,True
2025-11-11,97011553.000000000000,traded,common,0.000000006908,True
2025-11-12,67395863.000000000000,traded,common,0.000000014548,True
2025-11-13,73703300.000000000000,traded,common,0.000000014609,True
2025-11-14,67478400.000000000000,traded,common,0.000000000000,True
2025-11-17,91467670.000000000000,traded,common,0.000000047049,True
2025-11-18,185289534.000000000000,traded,common,0.000000039127,True
2025-11-19,132877700.000000000000,traded,common,0.000000004468,True
2025-11-20,142667900.000000000000,traded,common,0.000000051559,True
2025-11-21,209010410.000000000000,traded,common,0.000000021498,True
2025-11-24,145718700.000000000000,traded,common,0.000000004987,True
2025-11-25,200293700.000000000000,traded,common,0.000000021970,True
2025-11-26,131947955.000000000000,traded,common,0.000000030518,True
2025-11-27,182144300.000000000000,traded,common,0.000000030253,True
2025-11-28,96346191.000000000000,traded,common,0.000000033985,True
2025-12-01,104094431.000000000000,traded,common,0.000000049379,True
2025-12-02,108792956.000000000000,traded,common,0.000000007031,True
2025-12-03,152134400.000000000000,traded,common,0.000000018563,True
2025-12-04,98413232.000000000000,traded,common,0.000000067393,True
2025-12-05,112458541.000000000000,traded,common,0.000000037092,True
2025-12-08,127879400.000000000000,traded,common,0.000000018654,True
2025-12-09,124740300.000000000000,traded,common,0.000000021970,True
2025-12-10,88136400.000000000000,traded,common,0.000000025663,True
2025-12-11,108244600.000000000000,traded,common,0.000000000000,True
2025-12-12,116285022.000000000000,traded,common,0.000000007187,True
2025-12-15,124400300.000000000000,traded,common,0.000000000000,True
2025-12-16,210787937.000000000000,traded,common,0.000000057240,True
2025-12-17,140140713.000000000000,traded,common,0.000000044666,True
2025-12-18,91403900.000000000000,traded,common,0.000000003624,True
2025-12-19,164884900.000000000000,traded,common,0.000000026295,True
2025-12-22,281007563.000000000000,traded,common,0.000000018893,True
2025-12-23,257109485.000000000000,traded,common,0.000000056513,True
2025-12-24,138538186.000000000000,traded,common,0.000000034389,True
2025-12-25,115552800.000000000000,traded,common,0.000000037936,True
2025-12-26,191169292.000000000000,traded,common,0.000000084243,True
2025-12-29,108021190.000000000000,traded,common,0.000000003642,True
2025-12-30,318004600.000000000000,traded,common,0.000000003615,True
2025-12-31,218955629.000000000000,traded,common,0.000000072000,True
2026-01-05,346809894.000000000000,traded,common,0.000000015393,True
2026-01-06,192985189.000000000000,traded,common,0.000000018745,True
2026-01-07,145388163.000000000000,traded,common,0.000000058030,True
2026-01-08,334767746.000000000000,traded,common,0.000000000000,True
2026-01-09,127541565.000000000000,traded,common,0.000000048611,True
2026-01-12,176046392.000000000000,traded,common,0.000000048892,True
2026-01-13,137671100.000000000000,traded,common,0.000000003512,True
2026-01-14,191012600.000000000000,traded,common,0.000000003487,True
2026-01-15,193962423.000000000000,traded,common,0.000000007024,True
2026-01-16,152249821.000000000000,traded,common,0.000000048942,True
2026-01-19,204462966.000000000000,traded,common,0.000000006790,True
2026-01-20,245906299.000000000000,traded,common,0.000000006890,True
2026-01-21,176305353.000000000000,traded,common,0.000000039042,True
2026-01-22,180230792.000000000000,traded,common,0.000000011500,True
2026-01-23,139168400.000000000000,traded,common,0.000000006930,True
2026-01-26,260565909.000000000000,traded,common,0.000000000000,True
2026-01-27,115796600.000000000000,traded,common,0.000000040257,True
2026-01-28,227757670.000000000000,traded,common,0.000000039743,True
2026-01-29,428502361.000000000000,traded,common,0.000000038183,True
2026-01-30,136813500.000000000000,traded,common,0.000000076410,True
2026-02-02,203279889.000000000000,traded,common,0.000000027574,True
2026-02-03,188854800.000000000000,traded,common,0.000000038272,True
2026-02-04,387074400.000000000000,traded,common,0.000000056068,True
2026-02-05,151002905.000000000000,traded,common,0.000000004895,True
2026-02-06,174395411.000000000000,traded,common,0.000000011587,True
2026-02-09,131780200.000000000000,traded,common,0.000000081197,True
2026-02-10,103173100.000000000000,traded,common,0.000000072907,True
2026-02-11,109064900.000000000000,traded,common,0.000000047610,True
2026-02-12,153842000.000000000000,traded,common,0.000000039463,True
2026-02-13,182560086.000000000000,traded,common,0.000000021100,True
2026-02-24,153214286.000000000000,traded,common,0.000000039295,True
2026-02-25,164143100.000000000000,traded,common,0.000000025114,True
2026-02-26,163607346.000000000000,traded,common,0.000000029217,True
2026-02-27,112184825.000000000000,traded,common,0.000000064848,True
2026-03-02,187266055.000000000000,traded,common,0.000000037472,True
2026-03-03,272359599.000000000000,traded,common,0.000000009939,True
2026-03-04,235691000.000000000000,traded,common,0.000000011003,True
2026-03-05,216213238.000000000000,traded,common,0.000000004354,True
2026-03-06,184594592.000000000000,traded,common,0.000000020914,True
2026-03-09,217667128.000000000000,traded,common,0.000000059970,True
2026-03-10,152086100.000000000000,traded,common,0.000000061813,True
2026-03-11,193216458.000000000000,traded,common,0.000000000000,True
2026-03-12,151117400.000000000000,traded,common,0.000000000794,True
2026-03-13,168599700.000000000000,traded,common,0.000000004121,True
2026-03-16,169743800.000000000000,traded,common,0.000000045312,True
2026-03-17,165549600.000000000000,traded,common,0.000000007763,True
