date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,target_drift_due_to_trade_lock,recipe_id
2023-10-17,-0.004052603074745621,0.0,-0.004052603074745621,1.0156820208842121,0.0,0.7497316178274718,0.2502683821725282,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-18,-0.0022766460893739572,0.0,-0.0022766460893739572,1.0133696723833185,0.0,0.748725059998911,0.2512749400010889,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-19,-0.012558133536466176,0.0,-0.012558133536466176,1.0006436407157238,0.0,0.7486165492075277,0.2513834507924722,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-20,-0.013358004705103203,0.0,-0.013358004705103203,0.9872770382549115,0.0,0.749906547469668,0.25009345253033183,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-23,-0.013514720359789347,0.0,-0.013514720359789347,0.9739342651652553,0.0,0.7478396545751028,0.2521603454248972,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-24,-0.01458603813136946,0.0,-0.01458603813136946,0.9597284228361075,0.0,0.7464063190784049,0.2535936809215951,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-25,0.012159769394043951,0.0,0.012159769394043951,0.9713984991387041,0.0,0.7476357092542877,0.25236429074571226,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-26,-0.008255475911349683,0.0,-0.008255475911349683,0.9633791422287433,0.0,0.7448478551384676,0.2551521448615323,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-27,0.00976582714664477,0.0,0.00976582714664477,0.9727873364084322,0.0,0.7450472652498379,0.25495273475016206,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-30,0.026446778202121192,0.0,0.026446778202121192,0.9985144273322583,0.0,0.7507322880352475,0.24926771196475248,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
